text,emotion,emotion_code,processed_text
What?! You totally get embarrassed!,surprise,4,What ? ! You totally get embarrassed !
"No, I don't! Ross, I think I'm just a more secure person than you are.",neutral,6,"No , I do not ! Ross , I think I am just a more secure person than you are ."
Is that so?,neutral,6,Is that so ?
Hey lady! I don't care how much you want it! Okay?! I am,disgust,5,Hey lady ! I do not care how much you want it ! Okay ? ! I am
I can’t believe it!,surprise,4,I cannot believe it !
I did it!,happiness,0,I did it !
I rode a bike!,happiness,0,I rode a bike !
I never thought I’d be able to do that!,happiness,0,I never thought I’d be able to do that !
Thank you Ross.,happiness,0,Thank you Ross .
"Oh hey, don’t thank me, thank yourself. You’re the one who faced her fears and ultimately overcame them.",happiness,0,"Oh hey , do not thank me , thank yourself . You are the one who faced her fears and ultimately overcame them ."
"Hey, both you guys should be up there with me.",neutral,6,"Hey , both you guys should be up there with me ."
"I mean, you two are-are my… I mean, I’m lucky to have just one good",neutral,6,"I mean , you two are-are my… I mean , I am lucky to have just one good"
Thanks man.,neutral,6,Thanks man .
I gotta go check something over here.,neutral,6,I gotta go check something over here .
What a baby.,sadness,1,What a baby .
Total wuss!,sadness,1,Total wuss !
"Okay, we have a lot of options here, a number of prototypes for you to try on.",neutral,6,"Okay , we have a lot of options here , a number of prototypes for you to try on ."
Wow! This looks great!,happiness,0,Wow ! This looks great !
"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",happiness,0,"Yeah ! Okay , this one is a mushroom cap . Umm , this one is made of bologna ."
And-and-and-and-and the toothpicks?,disgust,5,And-and-and-and-and the toothpicks ?
You kissed another woman!,anger,2,You kissed another woman !
Call it even?!,neutral,6,Call it even ? !
"Well, I’m gonna go get these  in some water.",neutral,6,"Well , I am gonna go get these in some water ."
Wait you stole those from these people’s wedding?,surprise,4,Wait you stole those from these people’s wedding ?
"No-no, I took them from the hotel lobby.",neutral,6,"No-no , I took them from the hotel lobby ."
"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",anger,2,"Yeah , they think they can charge me for some dirty movie and a bag of Mashuga nuts , they got another think coming ."
My sweater!,surprise,4,My sweater !
I’ve been looking for this for like a month!,surprise,4,I’ve been looking for this for like a month !
Oh my God!!,surprise,4,Oh my God ! !
Oh my God!,surprise,4,Oh my God !
Happy?! Is that what I’m supposed to be Vic? Happy?,anger,2,Happy ? ! Is that what I am supposed to be Vic ? Happy ?
"Well, why don’t you tell me what you’re supposed to be!",anger,2,"Well , why do not you tell me what you are supposed to be !"
Huh?,surprise,4,Huh ?
Because I sure as hell can’t figure it out!,anger,2,Because I sure as hell cannot figure it out !
I talk to you and nothin’.,anger,2,I talk to you and nothin’ .
"You look at me, and it’s nothin’.",anger,2,"You look at me , and it is nothin’ ."
Nothing.,anger,2,Nothing .
"Tasty! I’m really starting to feel like you guys have a history, it’s-it’s nice.",happiness,0,"Tasty ! I am really starting to feel like you guys have a history , it’s-it is nice ."
I have a question about this scene.,neutral,6,I have a question about this scene .
Yes?,neutral,6,Yes ?
"Well, I don’t understand why Adrienne’s attracted to Victor.",disgust,5,"Well , I do not understand why Adrienne’s attracted to Victor ."
"Peel the onion. First of all, he’s good looking.",neutral,6,"Peel the onion . First of all , he’s good looking ."
I think my character’s gonna need a little bit more of reason than that.,neutral,6,I think my character’s gonna need a little bit more of reason than that .
"Oh, hey, how about this one.",neutral,6,"Oh , hey , how about this one ."
"Ah, it’s says so in the script!",anger,2,"Ah , it is says so in the script !"
"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",anger,2,"Y'know ah , I-I do not know why my character likes you either , I mean it says in the script here that you are a bitch ."
It doesn’t say that in the script.,anger,2,It doesn’t say that in the script .
It does in mine!,anger,2,It does in mine !
I can’t,anger,2,I cannot
Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,anger,2,Yeah ! You gotta tell a girl before you tape her . Such a rookie mistake .
Y’know who has a great video camera?,neutral,6,You know who has a great video camera ?
Greg and Jenny?,neutral,6,Greg and Jenny ?
Do you still wanna call ‘em? I wanna call ‘em.,neutral,6,Do you still wanna call ‘em ? I wanna call ‘em .
Let’s call ‘em.,neutral,6,Let us call ‘em .
Yeah! Ask them if they brought their friends any souvenirs!,happiness,0,Yeah ! Ask them if they brought their friends any souvenirs !
Hello?  Eighth street deli?,neutral,6,Hello ? Eighth street deli ?
"Hey, hang up! You get food poisoning just talkin’ to that place.",disgust,5,"Hey , hang up ! You get food poisoning just talkin’ to that place ."
"Uh sorry, wrong number.",fear,3,"Uh sorry , wrong number ."
Here you go.,neutral,6,Here you go .
Hello?   It’s the deli again!,surprise,4,Hello ? It is the deli again !
All right! I’ll have a sandwich!,happiness,0,All right ! I’ll have a sandwich !
I don’t think this number’s right!,sadness,1,I do not think this number’s right !
Oh come on!!,sadness,1,Oh come on ! !
"Gotta go. I miss you too, I love you, but it's getting real late now",sadness,1,"Gotta go . I miss you too , I love you , but it is getting real late now"
"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",surprise,4,"Hey Ma . Listen , I made the appointment with Dr . Bazida , and . . . Excuse me ? Did you know this isn't Ma ?"
Her name's Ronni. She's a pet mortician.,neutral,6,Her name's Ronni . She's a pet mortician .
Sure. So how long you been...,neutral,6,Sure . So how long you been . . .
"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",neutral,6,"Remember when you were a little kid , I used to take you to the navy yard and show you the big ships ?"
Since then?!,surprise,4,Since then ? !
"No, it's only been six years.",neutral,6,"No , it is only been six years ."
I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.,neutral,6,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy .
...Joe.,neutral,6,. . . Joe .
Y'ever been in love?,neutral,6,Y'ever been in love ?
...I d'know.,neutral,6,. . . I d'know .
Then y'haven't. You're burning your tomatoes.,neutral,6,Then y'haven't . You are burning your tomatoes .
You're one to talk.,disgust,5,You are one to talk .
"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",neutral,6,"Joe , your dad's in love big time . And the worst part of it is , it is with two different women ."
Oh man. Please tell me one of 'em is Ma.,disgust,5,Oh man . Please tell me one of 'em is Ma .
"Of course, course one of 'em's Ma. What's the matter with you.",surprise,4,"Of course , course one of 'em's Ma . What's the matter with you ."
"Everything’s gonna be all right. Okay, Dick?",neutral,6,"Everything’s gonna be all right . Okay , Dick ?"
"Hello, I am Guru Saj--Whoa!!  That’s supposed to be a duck right? ‘Cause otherwise, this is waaay out of my league.",surprise,4,"Hello , I am Guru Saj--Whoa ! ! That’s supposed to be a duck right ? ‘Cause otherwise , this is waaay out of my league ."
"Hey, Rach, how was work?",neutral,6,"Hey , Rach , how was work ?"
"Oh, great. Although I did sit down where there wasn’t a chair.",neutral,6,"Oh , great . Although I did sit down where there wasn’t a chair ."
"By the way, Ross dropped by a box of your stuff.",neutral,6,"By the way , Ross dropped by a box of your stuff ."
"Oh, well, I guess I had that one coming.",neutral,6,"Oh , well , I guess I had that one coming ."
"I’m just gonna throw it out, it’s probably just a bunch of shampoo and...",neutral,6,"I am just gonna throw it out , it is probably just a bunch of shampoo and . . ."
Something wrong?,neutral,6,Something wrong ?
No. Nothing.,neutral,6,No . Nothing .
"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.",neutral,6,"And then , and then you said that thing about , about bringing the Mesozoic era in the 21st century ."
"Yeah, that's it?",surprise,4,"Yeah , that's it ?"
"Dude, I am sorry about what I said!",sadness,1,"Dude , I am sorry about what I said !"
"No, no, you’re right, it is a ridiculous name!",disgust,5,"No , no , you are right , it is a ridiculous name !"
It’s not that bad.,neutral,6,It is not that bad .
"Yes it is! From now on, I have no first name.",anger,2,"Yes it is ! From now on , I have no first name ."
"So, you’re just Bing?",neutral,6,"So , you are just Bing ?"
Because we won our apartment back!,happiness,0,Because we won our apartment back !
"What? Ace is high! Jack, queen, king, ace!",surprise,4,"What ? Ace is high ! Jack , queen , king , ace !"
"No! Ace is low! Ace, two, three, four!",anger,2,"No ! Ace is low ! Ace , two , three , four !"
I don’t know. Ooh! Ooh! Look it!  Ah-ha!,surprise,4,I do not know . Ooh ! Ooh ! Look it ! Ah-ha !
"All right, cut, let’s pick again, pick again.",neutral,6,"All right , cut , let us pick again , pick again ."
Come on apartment! Come on apartment!  Oh! I know queen is high!,anger,2,Come on apartment ! Come on apartment ! Oh ! I know queen is high !
"Uh-huh, not as high as… It worked! King!",surprise,4,"Uh-huh , not as high as… It worked ! King !"
Yeah baby!,happiness,0,Yeah baby !
"But, we pick again! We pick again!",happiness,0,"But , we pick again ! We pick again !"
Why?!,neutral,6,Why ? !
I don’t know!,fear,3,I do not know !
Tickets please!  That’s courtside baby!,happiness,0,Tickets please ! That’s courtside baby !
"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!",surprise,4,"Seriously , good game though . Good game . What are they so mad about ? They get the apartment back !"
No they didn’t!,happiness,0,No they didn’t !
"You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?",neutral,6,"You know , I do not think we brought enough stuff . Did you forget to pack the baby's anvil ?"
It's gonna be worth it.,neutral,6,It is gonna be worth it .
"It's a known fact that women love babies, all right?",neutral,6,"It is a known fact that women love babies , all right ?"
Women love guys who love babies.,neutral,6,Women love guys who love babies .
It's that whole sensitive thing.,neutral,6,It is that whole sensitive thing .
"Quick, aim him at that pack o' babes over there.",neutral,6,"Quick , aim him at that pack o' babes over there ."
Maybe one of them will break away.,neutral,6,Maybe one of them will break away .
"No, no wait, for get them, we got one, hard left.",happiness,0,"No , no wait , for get them , we got one , hard left ."
"All right, gimme the baby.",neutral,6,"All right , gimme the baby ."
"No, I got him.",neutral,6,"No , I got him ."
"Oh, seriously you want him?",surprise,4,"Oh , seriously you want him ?"
Hello.,neutral,6,Hello .
"Well, don't, don't think me immodest, but, me?",surprise,4,"Well , do not , do not think me immodest , but , me ?"
You wanna smell him?,neutral,6,You wanna smell him ?
"Oh, yeah. He's got that great baby smell. Get a whiff of his head.",happiness,0,"Oh , yeah . He's got that great baby smell . Get a whiff of his head ."
What'd I tell you? What'd I tell you?,happiness,0,What'd I tell you ? What'd I tell you ?
"Well, we are great guys.",neutral,6,"Well , we are great guys ."
